text,toxic
rt @user enfia representatividade nessa porra bey https://t.co/cz5zurkkdu,0
@user “nunca recebi bolsa..” ele quis dizer o que ? que é indigno receber bolsa ? eu só tenho pena das crianças ..,0
to movida a odio puro vsf,1
lonzo ball de trança vai tomar no cu,1
um sonho de homem pqp 🤤,0
@user o seu cu,1
@user @user @user vai se foder menino,1
esses cara do ludo online s茫o muito burro vtmnc,1
o drake paga pra pegar posição pqp kkkkk,0
adivinha quem vai furar a orelha e ta morrendo de medo nem parece que tem piercing? sim eu. meu deus eu vou morre,0
"@user @user @user ok miga. mas sobre imc, eu ainda acho que seja manipulação de padrões estéticos e não sobre saúde.  eu posso nao ter o peso ideal pra minha altura e ser saudável, logo, imc é balela",0
tomar no cu vei 2002 ta fora do jei pqp to puta,1
mano??? a emma ta sendo mt ridicula pqp a sue so ta falando o pq dela nao acreditar em deus e ela “aI nAo mAs gUarDa iSsO pRa vOcE” meu cu garota agora cristao pode falar e quem yem outtas opinioes nao??? vsf meu mano,1
"Obrigado Deus, ontem tava tudo dando errado e hj deu tudo mais do que certo, meu pai comprou a parte do sócio dele agora nois e dono dessa bagaca sozinho 
Avuaaaa porra",0
"kkkkkkkkk 
por isso eu não me acho, as vezes as mina se acha tanto, mas é muito feia 🤣🤣",1
filhos das puta atrasaram meu lanche 10min ja foi so eu elogiar a hamburgueria,1
fui dormir 00h pra descansar acordei 11h e acabei acordando com uma puta dor de cabeça,0
"dani alves
rafinha 
filipe luiz
juan fran

que porra de janela foi essa?",0
"@user comprou um jatinho com o dinheiro do @user 
@user filho da puta!",1
pedro falou que tá caçando puta🤣🤣🤣🤣🤣🤣🤣,1
"@user porra, aaa eu tenho simmmm",0
@user pqp perfeita,0
rt @user música feia dessas 🥵😝 https://t.co/kaelvg2p6m,1
"como mulher, minha decepção com raquel dodge chegou à estratosfera, mulher inútil.",1
"me desculpe se sou doente as vezes, mas é q o hipopótamo fdp n para de dançar na minha cama",1
namoral se vier exo-l desmerecer o nct eu vou mandar se foder e block vai tomar no meio do cu,0
"meu aniversário é sexta-feira, e eu não tô animada pra nada. 👎",0
fdp é curintianooo,1
"antes eu tava rezando para as aulas voltarem logo, agora que a greve acabou to com o cu na mão kkkkkkkkkkk boa monstro",0
menina sem educação do caralho,1
ature ou engolem o pretin,0
"tava voltando to mercado e me passa um grupo de adolescente, um bem viado berra “Jesus do céu que gato” e a amiga segue com “meu deus que deliciaaaa” 

To rindo",1
@user vai fala q num tá otimo,0
esse placar do v么lei t谩 uma merda. cinza com branco da pra ver porra nenhuma irm茫o,0
o triângulo mineiro consegue ser mais bizarro que o triângulo das bermudas,0
"@user @user veja os videos do mito, o babaca.",1
rt @user @user @user @user “vai mudando de posição... tic tic tic tic” kkkkkkkkkkkk foi mt engraçado,0
rt @user @user saudade ladrão fica com deus pitbull de raça 💔😭,0
isso caralhooooo vira essa porra nem que seja na força do ódio,1
"vou falar nada,dps não diz que eu avisei tbm nessa porra",1
@user tô falando... https://t.co/bopuplfcz5,0
@user @user jkkkkkkkkkkkkkk desgraçada,1
rt @user @user @user ser sulista e odiar sulista eh reparação histórica,1
amas eu vou criar outro twitter só pra desabafar sobre * *****,0
@user @user não com lixo não ficamos brava ficamos com nojo 😘😉,1
rt @user vai tomar no cu por isso amo esse mlk https://t.co/mwkxjujts6,0
"ontem um gajo queria discutir comigo sobre as minhas pestanas, tava a dizer que não eram minhas, filho da puta 😂",1
fogo nesse filho da puta mano tem que matar esse bosta,1
"meu filho vem primeiro, ele é minha prioridade!",0
hoje me tornei paulista: comi pastel na feira,0
eu tô tão destruído de feio que nem dá vontade de sair de casa pro povo n vê minha cara,0
to mt brava so porque vo na festa hj meu cabelo acordo mais feio que sei la o q vo te que lava ele dnv e depois faze chapinha,0
rt @user triste pra cacete com o meu corpo!,0
@user infelizmente é a nossa realidade,0
to sentimental demaisssss pqp odeio,1
ganhamo caralho vem toquio,1
rt @user desisti de sair só p ver esse momento épico https://t.co/aulmgltu3l,0
"@user siiiiiiimmmmm
arrumar a casa é terapia",0
"tenho muitas metas a serem realizadas ,
jamais perderia meu precioso tempo com gentinha sem conteúdo , então me poupe desses mimimi 🙏😘",0
@user ai caralho alimenta essa cadelinha 0/14 e segue me :( #mpn #nowunited #uniters,1
rt @user o jeito que eu não saio da cama pra nada é diferente sla,0
@user kkkk podia ter me acordado idiota,1
não me liberou enquete com música*,0
"pegar no topo , na prosperidade , com tudo dentro e na moleza qualquer uma se prontifica a se oferecer ! raro mesmo é agarrar com garras e unhas quando o companheiro não tem nada , quando o companheiro começa no zero e muito menos quando ta sem um Puto no bolso 😚👌",1
"rt @user o que o joão wellington faz com o pessoal vale do aço é de cair o cu da bunda, chama nos de otário, cospe na nossa cara…",1
@user fica bonito more? tenho medo de ficar muito artificial kkkk #mpn #luansantana #luanetes #luansantanashow,0
"fui dormir 06:00 e acordei com a duda mandando msg, pqp馃槫",0
"e a blink que não tira o pau do bts da boca, fala mais deles do que das próprias favskk auge",1
"@user @user Por ser carioca é necessário torcer por um clube do Rio? Eu moro no RJ desde 1972, tenho 60 anos e torço pelo Palmeiras. Você acha que ela se expõe somente para se promover? Eu penso bem diferente.",0
@user @user boquiiiitaa boquiiiitaa!!!馃樂 https://t.co/kuf8vr2blt,0
@user n gastou nada,0
nuuuuu  que essa bênção caia sobre mim kkkkk,0
rt @user a porra da música que o desgraçado bota kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk https:/…,1
rt @user sei lá o jeito que ele se parece com um nabo é diferente... https://t.co/av18nvgbl1,1
vai tomar no cu juiz filha da puta,1
caralho que mukher oerfeita é essa????????????????????????????????????????? pqpp casa cmg,1
"arrasouuu,  branco encardido,  tomou na cara lixo veio",1
vou foder pra crlh s贸 de 贸dio,1
que cu,1
o relacionamento moderno eh composto por sai daqui to bolado  mentira sai nao te amo fdp lindo dos infernos,1
"minha irm茫 n茫o chega logoooo, eu s贸 queria dormir 馃槱",0
"ontem estive na reunião do samba 134 da parceria velloso e di menor na beija-flor. vai por mim, vai explodir maravilhosamente na quadra!💙",0
"fim de jogo 1 x 1

próximo jogo pelo campeonato paulista, dia 11/08, contra o são josé",0
por que chegar e sair da barra é sempre um sacrifício? pqp! 10 minutos sempre viram 40 minutos.,0
"meu pai foi viajar e deixou pendurado ao lado da porta da sala um “bilhete” que ele deu pra minha mãe em 1992, carai",0
"eu n茫o to acreditando nisso n茫o, vai tomar no cu cristina",1
@user canalha,1
"rt @user tenho vergonha de conversar com pessoas que eu admiro. não sei puxar assunto, fico igual retardada. é isso.",1
"@user pq vc não falam sobre a esposa dele q está sendo investigada, fica com a ladainha de ""queiroz "".",0
@user @user @user as suas notícias que são questionáveis,0
aí cala a boca porra,1
aposto que essa vaca não vai me pagar hoje.,1
"@user 27 concelleiros, 27 eventuais e, en breve, 4 ou 5 directores xerais,pese a ter externalizados os servizos mais complexos (lixo,auga e axuda no fogar). 60 personas para a xestión política dun concello de 100mil habs. Non sei se o consello da Xunta terá tanta xente chupando do bote",1
"é a maldita liberdade, de não sabe dize não quando tem que ser dito !!!!",0
"rt @user eu ri muito de culpa, não acredito que acordei minha bixinha :/ https://t.co/msrgp8vtji",1
to ligando pra ninguém agora além do meu filho (a),0
@user @user infelizmente deve ter aprendido com a dilma roussef e seus guerrilheiros,0
"@user Veja o exemplo de desinformação da imprensa brasileira #Canalha
Menos imposto, aumenta o consumo e aumenta as vendas, todo saem ganhando.
O Jornal O Globo 🌐 como todos os do seu grupo sempre tentam desinformar e criar o Caos. #Canalhas 
#BrasilUrgente #BrasilDireito",1
vcs têm medo de entregar um celular velho que não presta durante o roubo? tipo vai q o ladrão perceba dps q o celular n presta e daí acontece dele roubar um lugar onde vc esta aí ele olha pra você e HM VC ME DEU AQUELE CELULAR QUE NAO PRESTA NÉ TOME AQUI TRÊS TIROS,0
@user por favor renova está bosta de robo do jogo,1
"twitter definitivamente é a rede social mais tóxica que tem, as pessoas só vem aq pra reclamar da vida ou julgar a vida alheia, mesmo não tendo caralho nenhum a ver com a vida da outra pessoa. ser humano tá precisando ter mais senso",0
de otaria q eu sou,1
"@user ontem tava um puta calor 

chega hoje, um frio do krl",0
"aaaaah poderia ficar horas olhando a bolinho dormir.
sou muito tiete de uma criança",0
caraca eu to um lixo hoje kkkkk,0
@user @user alô distraído!! acho q não foi como vc pensava!! vergonha alheia!! 😂,0
evento de burguês ninguém proíbe as autoridades dessa cidade esfrega o rabo em quem tem dinheiro!,1
sou branco mas tenho vergonha da minha raça pqp,1
ta ficando com aql pretinho da quadrilha? gracinha ta — ele é um pitel mesmo nurrr https://t.co/wsg5ky4kqz,1
@user rafinha além de ter mais habilidade está em melhores companhia,0
@user resumindo: comam as coisas antes delas mofarem,0
Eu tenho que pausa o episódio pra  dar uns mini surtos pq pqp meu coração vai parar a qualquer momento #ทฤษฎีจีบเธอ #theoryoflove https://t.co/Vmwbv8EgDw,1
100% eu lidando com meus problemas,0
alex vause é um tesão d mulher pqp q personagem to completamente apaixonada,1
"vcs sao chatos p caralho, deixa a pessoa se vestir do jeito que quer",1
rt @user eu sou a maisa https://t.co/l1vnrim2jn,0
"Essa é Lorena, veio ao mundo mesmo não sendo planejada, e que mudou minha vida da água p vinho. Sim, ela é o amor da minha vida, não tenho palavras p explicar o quanto eu a amo. Vou contar uma história muito fofinha p vocês e um pouco dolorida p Lorena. + https://t.co/pxX3aN3VvO",0
tá porra kkkkkkkkk,0
rt @user eu to falando que essa macaca vai ser horrível e ngm ta acreditando,1
o seu dia mais feliz vai ser o mesmo que o meu...,0
"Diretor do Inpe, Ricardo Galvão, será DEMITIDO após o governo criticar os dados do desmatamento da Amazônia divulgados pelo instituto

Eu digo DITA e vocês DURA",0
pau no cu do frio e dessa temperatura de araranguá,1
"carai, tinha ninguém pra jogar no time e agora tem 18 pessoas, amo quando algo dá certo :’)",0
caralho q recepção péssima pelo amor de deus,1
caralho carioca não tem sotaque,0
"que calor é esse mermao?

a deve ser o meu fogo no cu",1
@user kkkkk ok assumo a responsabilidade te indicando ter muitos lenços apartir do 5 pra frente,0
rt @user os macaquinhos da escola tiveram dois filhinhos e eles são lindos to a a a a a a a,0
rt @user gosto realmente é igual a cú pq eu acho esse mc poze feio e chato.,1
@user lindamente fodido,1
era só uma chuvinha pra esse final de semana em rs,0
aí não gosto desses sobrinhos do meu tio sandro. povinho uo,1
"@user pq krls tem frufru no nome da conta

ah eh lol né... porra meme pronto",1
@user o cérebro desse babaca quando vê que o mlq não abaixou a cabeça https://t.co/cpwj6h98bp,1
@user 100% de defeito essa minha cara feia,1
"@user eu n gosto d chuva, nem d frio, só gosta quem não tem porra nenhuma em casa pra fazer, eu tenho, várias louças kkkkkkkk😒",1
minha mae ta puta cmg,0
"@user não, eu não vou fazer isso. já entreguei nas mãos de deus, sei que melhor advogado eu não poderia ter.",0
"sdd da época q eu tinha the sims no computador, puta que me pariu eu amava mais do q tudo aquilo, alguém me da de presente sério",0
@user se tu quiser eu te dou o mundo puta merda,0
rt @user @user caralho tu é foda kkkkkkkkkkkkk,0
"Não tem coisa melhor que fuder com meu puto @user ao ar livre! 

Enjoy it all here↙️
https://t.co/iKUNRPjeBe 

Subscribe now! https://t.co/QudgUhELXA",1
"rt @user ajoelha e mama esse caralho vai bb! dá rt aí. 🔥😈
https://t.co/wqmtaohnfu https://t.co/iwpash7ikf",1
bando de cu de apito pqp,1
porra eu sou insuportável kk,1
vai se fuder bicha burra do caraí que eu sou,1
@user ei! ou! vem aqui no meu insta que te mostro minha feiúra carai,0
@user bem consigo prestar atenção no que ela tá fazendo só tô tentando entender a roupa mesmo,0
@user kkkkkkkkkkkkkkkkkkkkk para porra,1
@user hj tem vaza jato!!!?????,0
rt @user quem viveu gr锚mio x palmeiras dos anos 90 sabe a rivalidade desse confronto. sci nem existia nessa 茅poca,0
hj eu joguei uma tinta mais escura em cima da merda e acho que deu certo tô esperando secar https://t.co/gimt1y3cuv,0
"@user pior q né não. a rep dominicana começou a jogar p carai vei, tendi não",0
rt @user pqp mano caralhuda bonita do caralho https://t.co/hta3l8xy8i,1
rt @user o d e i o professor que nao anota nada no quadro nao da pra acompanhar o raciocínio,0
boa caralho,1
rt @user nasci pra me fuder,1
minha vó quase esmagou meu avô no portão puta que pariu ces nao tem noção do nervoso que eu passei quase que eu brigo com ela,0
@user @user nil vai ter no google podcast pra ouvir em 2° plano?,0
"essa att meu deus eu vou morrer mru deus eu to--- um dos melhores capítulos anão

#rebuliçoquente https://t.co/n9p6avbkrv",0
"mano tô me afogando no copo de café, mto sonooooo",0
rt @user s贸 queria estar em vm ainda,0
"rt @user na seca ... machucou um pouco, mas tesão do caralho! 😈 https://t.co/lcainrjwgv",1
@user @user infelizmente é bem provável. pq o atual prefeito não ajuda.,1
@user ela é do mal? droga tá me dando vontade d assistir pra entender,0
"@user vc tem uma vontade imensa de dar esse ""donut queimado"" para o....deixa pra l谩......",1
"mano, isso é muito satisfatório",0
q preguiça desgracada,0
caralho tandara #voleinaglobo https://t.co/pjc6pyuctt,1
"minha mãe tá muito agressiva hj,tudo que eu falo com ela,ela manda eu ""tnc"",agressividade do crlh",1
"@user Que nome de um time seu time um dia mas o que parte de mim que me ama BTS

puta que pariu manoKKKKKKKK olha mas quase acertou o nome do Jimin",0
caralho eu to muito rouca,1
d贸i muito o meu cora莽茫o ver o meu magrelo no estado em que ele se encontra... 馃槶馃槶馃槶馃挃,0
rt @user mt gente não gosta de mim pq não forço simpatia com ninguém!,0
essa porra dessa musica me deixa muito mal mas to no repeat desde ontem,1
tem um casal sapatão no metrô 🥰🥰🥰🥰🥰,1
"@user Eu sou mais filho da puta do que todos os PETRALHAS, espuma de ódio Gregório Duvivier, o FASCISTA NAZISTA COMUNISTA PARASITA ESQUERDISTA ZÉ RUELISTA, BUNDISTA CORNISTA na TL do Pássaro Vermelho!!!
VTNC ZÉ ""BUCETA""!!!",1
pessoa mais incrivel que existe tmnc te amo muito memo porra — te amo demais você é foda❤ https://t.co/wsbmxi82tb,1
