text,homophobia,obscene,insult,racism,misogyny,xenophobia
@user pqp e a gente tinha combinado de ir,0.0,1.0,0.0,0.0,0.0,0.0
@user tu é linda pra caralho,0.0,1.0,0.0,0.0,0.0,0.0
"Hoje é o aniversário desse menó lindão, Charlie Sheen versão desconstruída de campos. Feliz aniversário meu lindo jiujiteiro, tamo jundo pra caralho!!!! 

Uuuuuu é os Mary Jane menó!!!!!! 🍁🍁🍁 https://t.co/6wVTCrjXY0",0.0,1.0,0.0,0.0,0.0,0.0
"@user @user O babaca do diretor do INPE queria colocar todo o aumento desde 2017 a 2018 na conta do Bolsonaro com apenas 6 meses! Tá certo isso? O Min. Ricardo Salles e o Bolsonaro não negaram aumento, mas apenas questionaram a culpa do Bolsonaro, como o imbecil queria dar entender que era!",0.0,0.0,2.0,0.0,0.0,0.0
"o dia que eu bater na bina vai ser com gosto 

amiga amo vc mas pqp em",0.0,1.0,0.0,0.0,0.0,0.0
rt @user @user gata pra caralho ❤,0.0,1.0,0.0,0.0,0.0,0.0
@user que porra é essa,0.0,1.0,0.0,0.0,0.0,0.0
“melhor carnaval” kkkk carioca é muito iludido,0.0,0.0,0.0,0.0,0.0,0.0
"to brava
nem para disfarçar kk palhaço  #mpn #joaoguilherme #mpn #jadepiconig #mpn #nowunited #mpn #uniters",0.0,0.0,0.0,0.0,0.0,0.0
"Tnc acordei com uma msc na cabeça achando que tava sonhando com ela, quando acordei vi que era meu irmão escultando ela lavando o carro lá fora tnc",0.0,1.0,0.0,0.0,0.0,0.0
maldito dia q esse cara conseguiu fugir da pororoca,0.0,0.0,0.0,0.0,0.0,0.0
"tá me espionando? mas sim, ele mereceu mesmo",0.0,0.0,0.0,0.0,0.0,0.0
"rt @user eu ri muito de culpa, não acredito que acordei minha bixinha :/ https://t.co/msrgp8vtji",1.0,0.0,0.0,0.0,0.0,0.0
"isso só me fez rir mais, desculpa eusishsususb",0.0,0.0,0.0,0.0,0.0,0.0
what is the most complicated thing in life? — chupar o próprio pau https://t.co/kcy4xqjlfk,0.0,1.0,0.0,0.0,0.0,0.0
rt @user @user se eu tivesse junto tinha intimado esse fdp pra porrada,0.0,1.0,1.0,0.0,0.0,0.0
@user teu cu verme,0.0,1.0,3.0,0.0,0.0,0.0
@user doria é um pilantra! o novo aécio neves !,0.0,0.0,2.0,0.0,0.0,0.0
"rt @user se fudeu, branco desgraçado https://t.co/bcxzircbbj",0.0,1.0,1.0,1.0,0.0,0.0
puta q pariu todo jogo de vôlei eu fico nervosa,0.0,1.0,0.0,0.0,0.0,0.0
garoto burro do caralho,0.0,1.0,2.0,0.0,0.0,0.0
"puta merda, to apxn",0.0,1.0,0.0,0.0,0.0,0.0
"caralho, como um pai consegue matar a própria filha cara, a paulada. caralho",0.0,2.0,0.0,0.0,0.0,0.0
@user kkkkkkkkk aaaooo aooooo corre que o corno ta puto,0.0,0.0,1.0,0.0,0.0,0.0
"meu deuss, vsf cara",0.0,2.0,2.0,0.0,0.0,0.0
"rt @user ainda bem q foi ela que comprou e ta usando, povo se incomoda dms com a vida dos outros eu em moss https://t.co/sy6855hulw",0.0,0.0,0.0,0.0,0.0,0.0
@user @user tenho seu cu,0.0,2.0,0.0,0.0,0.0,0.0
rt @user eu to falando que essa macaca vai ser horrível e ngm ta acreditando,1.0,0.0,1.0,1.0,0.0,0.0
"eu to chorando de ódio e tristeza. Como podem fazer isso com meu bebê? mds mano q gente ruim eles não merecem isso, nenhum artista merece https://t.co/oo9YoEYhKW",0.0,0.0,0.0,0.0,0.0,0.0
vei nem vou mais tbm pqp,0.0,1.0,0.0,0.0,0.0,0.0
"eu tô aq comendo um pastel doce com leite condensado, aí minha mãe tá me chamando de gorda e falando q eu n vou entrar no meu vestido",0.0,0.0,1.0,0.0,0.0,0.0
rt @user desisti de sair só p ver esse momento épico https://t.co/aulmgltu3l,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user o que mais precisa acontecer pra esses filhos da puta acordarem dessas bostas? vai comparar com o pt ainda, caralho!",0.0,2.0,2.0,0.0,0.0,0.0
af minha capinha ta descascando tomar no cu em,0.0,1.0,0.0,0.0,0.0,0.0
como que a cnb perdeu esssa partida man que cblol é esse pqp,0.0,1.0,1.0,0.0,0.0,0.0
"rt @user não se preocupem com frio no folclore, só encher o cu de vinho que esquenta",0.0,1.0,0.0,0.0,0.0,0.0
@user lgc a filha dela fdp me esqueceu 🤦‍♂️,0.0,1.0,1.0,0.0,0.0,0.0
"tava pensando aqui e porra, ainda bem que ninguem me quis quando eu tava sozinho pq puta q pariu, nunca me senti tao feliz e completo por ter alguem comigo, minha mulher é perfeita e eu vou enaltece-la infinitamente....",0.0,1.0,0.0,0.0,0.0,0.0
"rt @user ignorância gera ignorância ,vai achando q vai me tratar mal e vou te tratar bem, mando logo tomar no cu",0.0,1.0,1.0,0.0,0.0,0.0
mal começou agosto e já tá puro terra aqui em casa puta q pariu,0.0,1.0,0.0,0.0,0.0,0.0
"rt @user resultado:

ps: é normal ele ficar meio pra baixo mas calma lá que a gente resolve!!! https://t.co/t9vlkvaovi",0.0,0.0,0.0,0.0,0.0,0.0
"@user Sou pacifista e contra a pena de morte EXCETO se criminosos abusarem, maltratarem e matarem crianças. Deviam ser fuzilados em praça pública esses FDP.",0.0,2.0,0.0,0.0,0.0,0.0
"to cansado do vídeo da sulista dançando, toda hora repete",0.0,0.0,0.0,0.0,0.0,0.0
rt @user hj cordeii c moll sdds do meu poblemátiico ta esqueciido n teu puto mt fé na lili eterna fmlh❤🔓🌍 https://t.co/lz3cjlnrqr,0.0,1.0,0.0,0.0,0.0,0.0
"eu odeio policial, mano. vsf. essas porras tem td q se explodir bando de fdp do crlh branco racistq de merda",0.0,2.0,2.0,0.0,0.0,0.0
rt @user embalados e emocionadas  é lixo ! https://t.co/hsqbacoclq,0.0,0.0,1.0,0.0,0.0,0.0
"padilha foi um burro de perder você — o que eu vou dizer né, só concorda https://t.co/urqbdey8tj",0.0,0.0,1.0,0.0,0.0,0.0
é nesses casos que vemos que fazer faculdade não tem absolutamente nada a ver com maturidade pqp infantil do caralho,0.0,1.0,1.0,0.0,0.0,0.0
rt @user ficar sozinho não rola massss amor n se imploraaa,0.0,0.0,0.0,0.0,0.0,0.0
@user @user jkkkkkkkkkkkkkk desgraçada,0.0,0.0,2.0,0.0,0.0,0.0
caralho do jogo sofrido,0.0,1.0,0.0,0.0,0.0,0.0
"e meu pai q me buscou na quadra falando q ia ali, agora tô indo pra outra cidade longe pra carai",0.0,1.0,0.0,0.0,0.0,0.0
não paro de sangrar pela buceta mano que saco,0.0,1.0,0.0,0.0,0.0,0.0
@user um xose smp é bom pra digestão né cumpadi vai nela burro,0.0,0.0,1.0,0.0,0.0,0.0
"@user fala nada não, esses caras devem achar que a gente é troxa só pode",0.0,0.0,0.0,0.0,0.0,0.0
@user felicidades coisa feia🥰😍,0.0,0.0,1.0,0.0,0.0,0.0
acha que eu sou idiota kkkkk só pode,0.0,0.0,0.0,0.0,0.0,0.0
basicamente duvidando de todas as relações de todos os tipos q eu construí até agr pq tô me sentindo um lixo tóxico de chernobyl,0.0,0.0,1.0,0.0,0.0,0.0
@user kkkkkkkkkk pqp mano,0.0,1.0,0.0,0.0,0.0,0.0
@user responde vc caraio,0.0,1.0,0.0,0.0,0.0,0.0
@user kkkkkkk vsf,0.0,1.0,0.0,0.0,0.0,0.0
"rt @user feia, eu diria https://t.co/w7d2z4qpm7",0.0,0.0,2.0,0.0,0.0,0.0
"o ruim de ter mãe com peso parecido é que na cabeça dela os pesos que deixam ela “”gorda”” são os mesmos que me deixam

gente eu tenho 1.57
ela tem 1.52

Meu peso ideal é 53kg (calculado pela nutei) 

mas na cabeça dela se eu passo de 49kg eu fico gorda, minha cara fica gorda etc",0.0,0.0,0.0,0.0,0.0,0.0
tem celular pra que filho da puta,0.0,1.0,2.0,0.0,0.0,0.0
@user ridícula kkkkkkkkkkkkkk,0.0,0.0,1.0,0.0,0.0,0.0
eu queria um cachorro,0.0,0.0,0.0,0.0,0.0,0.0
"da pra acreditar nisso mano, ninguém liga pra nada nessa porra.

fonte: brasil de fato https://t.co/ygd8eq3spx",0.0,1.0,0.0,0.0,0.0,0.0
"é muita cara de pau mesmo 
e eu aqui achando q tinha alguma coisa",0.0,0.0,2.0,0.0,0.0,0.0
rt @user as vezes o ff é ridículo da nem vontade de jogar mais,0.0,0.0,1.0,0.0,0.0,0.0
a hora que acordei pqp,0.0,1.0,0.0,0.0,0.0,0.0
@user @user insignificante e cara de pau. geração incorruptível? ainda está para nascer.,0.0,0.0,1.0,0.0,0.0,0.0
"PAULISTA FEMININO: Fim de jogo! Tricolor empata com o Palmeiras em abertura da segunda fase do estadual, 1 a 1 #FutebolFemininoTricolor 

Saiba mais: https://t.co/eEQVloAV5q

Fotos: Rubens Chiri/saopaulofc.net https://t.co/K49Dt3tBuv",0.0,0.0,0.0,0.0,0.0,0.0
bighit disfarça pelo menos sabe sua desgraçada filha da puta,0.0,1.0,2.0,0.0,0.0,0.0
"não tô acreditando q o gado da direita e seus nota subiram uma tag com ""nacional"" escrito com sc
pqp",0.0,1.0,1.0,0.0,0.0,0.0
rt @user na puta q pariu https://t.co/hnmkkeertp,0.0,1.0,0.0,0.0,0.0,0.0
finalmente depois de mil dias internet em casa e vou poder jogar pqp,0.0,1.0,0.0,0.0,0.0,0.0
gastei 300 reais com remédio só tenho algo a dizer : vai tomar no cu rinite e sinusite,0.0,1.0,0.0,0.0,0.0,0.0
"que bosta mano, ja n vou no dérbi agora tbm n vou pra sorocaba vai se foder",0.0,1.0,0.0,0.0,0.0,0.0
"Tô rindo mt lembrando da minha mana Carol falando: ""e quando o bebê nasce mirmã que nossa barriga volta toda murcha igual cu de galinha..."" 🤣🤣🤣🤣
ela é pikkkk, morro de rir quando paro p conversar",0.0,1.0,0.0,0.0,0.0,0.0
@user sobre o thanos e o coringa serem vilões de tipos extremamente diferentes?? sim eu concordo totalmente com vc é por isso que esse tipo de coisa me deixa puta,0.0,1.0,1.0,0.0,0.0,0.0
este seu post lixo aqui:,0.0,0.0,1.0,0.0,0.0,0.0
tava assistindo o dvd da minha formatura que tinha 200 alunos e minha mãe só falava da bárbara. pqp véi nem de mim ela tava falando direto,0.0,1.0,0.0,0.0,0.0,0.0
"sa porra tá doendo pá krai, senhor",0.0,1.0,0.0,0.0,0.0,0.0
"Bolsonaro: ""Estou animado pra pescaria em Angra nesse final de semana. Vê lá a previsão do tempo.""
Assessor: ""Presidente, a previsão é de chuva.""
Bolsonaro: ""Manda embora esse meteorologista fdp! Traz alguém do PSL que me diga que só tem sol, talkey?""",0.0,1.0,1.0,0.0,0.0,0.0
@user carai soltei no enjoeixe n achei,0.0,1.0,0.0,0.0,0.0,0.0
"chuva caí lá fora e aumenta o ritmo, sozinho, eu sou agora meu inimigo íntimo
lembranças más vem, pensamentos bons vai
me ajude, sozinho eu penso merda pra caralho",0.0,1.0,0.0,0.0,0.0,0.0
"@user ô retardada, qual a lógica do seu pensamento?

n sei se alguém já te disse, mas maconha n é cocaína

e se vc fosse mais inteligente, começaria n sendo leviana",0.0,0.0,3.0,0.0,0.0,0.0
que sono cacete meu olho ta doendo,0.0,1.0,0.0,0.0,0.0,0.0
"@user Tá mostrando ser um mongol dizendo tudo isso em véspera de um jogo como o clássico, inflamado os torcedores a se odiarem. Perdia nada em ficar calado, Oremos pra o pior não acontecer.",0.0,0.0,1.0,0.0,0.0,0.0
"@user hsuashaus eu tento ser “jovial” assim mas me sinto ridículo 
só posto foto de cachorro :(",0.0,0.0,0.0,0.0,0.0,0.0
eu to amando a porra do meu cabelo novo 🥰 https://t.co/jm89sitwon,0.0,1.0,0.0,0.0,0.0,0.0
caralho que frio do caralho,0.0,1.0,0.0,0.0,0.0,0.0
"Brasileiro tem que tomar muito no cu mesmo não moral

""Governo vai reduzir imposto sobre jogos e consoles""

A matéria: ""governo vai deixar de arrecadar 50 milhões com redução de imposto""

É ISSO AI MESMO FILHO DA PUTA SÃO 50 MILHÕES QUE O TRABALHADOR GASTOU COMO ELE QUIS PORRA",0.0,2.0,1.0,0.0,0.0,0.0
mano não é possível esses adultos (meus pais) que parecem crianças ou até pior vai se foder meu irmão,0.0,1.0,0.0,0.0,0.0,0.0
as bichinha chorando eu choro junto,2.0,0.0,0.0,0.0,0.0,0.0
meu deus o twitter ficou um lixo depois que esses desesperados por militância e likes vieram pra cá. insuportáveis.,0.0,0.0,1.0,0.0,0.0,0.0
"uma puta falta de respeito com a mãe, vergonha",0.0,0.0,1.0,0.0,0.0,0.0
@user mano que dlç pqp,0.0,1.0,0.0,0.0,0.0,0.0
"@user @user tbm conheço, lembro dele lá em baixo no limite
mas porra, sempre foi engraçado, seguia ele no insta só pra rir mrm",0.0,1.0,0.0,0.0,0.0,0.0
"@user esse olafao foi pique sua evezinha, feio de ver",0.0,0.0,0.0,0.0,0.0,0.0
porra fala não rs!,0.0,1.0,0.0,0.0,0.0,0.0
@user já bebi um litro de água hoje mo beba tbm se alimente se vc esperar eu chegar vc n vai comer nunca agora vai comer porra,0.0,1.0,0.0,0.0,0.0,0.0
"Ai vai se foder, essa galera é tão acomodada que não consegue usar uma palavra com 3 letras antes das coisas 
&gt;CIS&lt;
Porra que ódio, cansado de ler bobagem na tl por conta de vocês 
Coloca no tweet 
HOMEM CIS
MULHER CIS
NÃO é difícil CARALHO",0.0,1.0,1.0,0.0,0.0,0.0
"esperando a cliente que ja remarcou o horario 2 x e eu preciso sair, resolver umas coisas no centro, um carai ne",0.0,1.0,0.0,0.0,0.0,0.0
"Os criminosos que estão no @user resolveram voltar do recesso e chutar o pau da barraca.

Que história é essa do capacho do Sarney, Celso de Melo, estar refletindo sobre anular o processo do triplex do presidiário de Curitiba??

Isso tem que acabar.",0.0,0.0,1.0,0.0,0.0,0.0
@user @user me chama na dm que te faço de minha putinha,1.0,2.0,1.0,0.0,2.0,0.0
fui muitooo babaca.,0.0,0.0,1.0,0.0,0.0,0.0
@user até quando vamos ter que suportar esse entregador de coletes? pqp,0.0,1.0,0.0,0.0,0.0,0.0
odeio ficar sem luz vai tomar no cu,0.0,1.0,0.0,0.0,0.0,0.0
"vai se fuder esse povo que não tem respeito nenhum, avisei pra caralho e ainda faz merda, nunca mais entra aq em casa",0.0,1.0,1.0,0.0,0.0,0.0
@user e eu achava que o meu pau era mt grosso,0.0,1.0,0.0,0.0,0.0,0.0
🌈 parem de normalizar meninas de 14 anos transando seus escroto do caralho 🌈,0.0,1.0,1.0,0.0,0.0,0.0
@user kkkkkkkkkkkk teu cu,0.0,1.0,0.0,0.0,0.0,0.0
"gente de vdd, fiz minha lição de português e nem eu sei oq eu escrevi, pqp mto chato português vtmnc",0.0,1.0,0.0,0.0,0.0,0.0
"Hoje tem palestrinas em campo!
Hoje tem Choque-Rainha pelo Paulista Feminino! ⚽

Veja os detalhes da partida ➤ https://t.co/kdTdi5e53i
Acompanhe ao vivo ➤ https://t.co/8BcbhbOhfq

#AvantiPalestrinas https://t.co/fPZyqKHtsF",0.0,0.0,0.0,0.0,0.0,0.0
rt @user irmão olha esse homem vsf https://t.co/nlkilvfu71,0.0,1.0,0.0,0.0,0.0,0.0
puto cmg pois esqueci meu óculos escuro em sp. eu quero um óculoooooos 😭😭😭,0.0,0.0,0.0,0.0,0.0,0.0
vôlei feminino tudo pra mim caralho,0.0,1.0,0.0,0.0,0.0,0.0
"odeio saber as coisas pelos outros, ainda mais coisa grave e com pessoas da minha família, fico puta porém to preocupada",0.0,0.0,0.0,0.0,0.0,0.0
rt @user porra eu chorei demais lendo essa fic 😢😢é linda apesar de triste https://t.co/56ajigcmgt,0.0,1.0,0.0,0.0,0.0,0.0
Esse garoto passa esse video da Lana umas mil vezes por dia meu pai amado e eu assisto as mil vezes porque nunca satura.,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user acho ridiculo essa parada de falar mal de ex, sendo que quando estavam juntos foi mt feliz, me poupe",0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user @user @user @user cala a boca seu bolsominion pau no cu!,0.0,1.0,2.0,0.0,0.0,0.0
vão almoçar e beber água seus filhos da puta,0.0,1.0,2.0,0.0,0.0,0.0
@user ahh parabens aos deputados?!?!? vc é muito cara de pau mesmo né maia.,0.0,0.0,1.0,0.0,0.0,0.0
manooo denunciem esses filho da puta mesmo q sejam gente da família,0.0,1.0,2.0,0.0,0.0,0.0
"n sustenta relacionamento, mas sustenta autoestima ok eu n tava nem ai de ter um bundao desse🥺🙌🏻",0.0,0.0,0.0,0.0,0.0,0.0
juro por deus que eu já vi esse lomotif umas 50 vezes e em todas elas eu morro de vontade de SENTAR NESSE FILHO DA PUTA LINDO DO CARALHO vsfffff,0.0,1.0,0.0,0.0,0.0,0.0
"@user parabéns ao bolsonaro 🇧🇷 e não a vocês , ladrões safados, cara de pau",0.0,1.0,3.0,0.0,0.0,0.0
caralho jogam mto,0.0,1.0,0.0,0.0,0.0,0.0
"rt @user bota tudo lá dentro maltrata minha xota, tira bota na boca vai filha da puta soca",0.0,2.0,0.0,0.0,0.0,0.0
"rt @user se não for sofrido não é o brasil porra!
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0.0,1.0,0.0,0.0,0.0,0.0
rt @user @user feio de doer e ser o ministro  da educação  mais imbecil da história do brasil 😂😂😂😂,0.0,0.0,2.0,0.0,0.0,0.0
"minha cota pra aguentar gente ferrada hoje já esgotou, é melhor nem vir um próximo... pqp!",0.0,1.0,0.0,0.0,0.0,0.0
o zrg é burro puta que pariu,0.0,1.0,2.0,0.0,0.0,0.0
"pqp mano, nao acredito que fizeram isso com mingi, só queria dpegar meu nenê, encher ele de amor e carinho",0.0,1.0,0.0,0.0,0.0,0.0
ai gente q caralho eu n quero fazer concurso para de encher meu saco,0.0,1.0,0.0,0.0,0.0,0.0
sdd dessa festinha,0.0,0.0,0.0,0.0,0.0,0.0
eu sou incrível pra caralho e preciso parar de me diminuir por causa do outros,0.0,1.0,0.0,0.0,0.0,0.0
"@user vsf,vascaíno burro da porra kkkk odoi é pica",0.0,1.0,2.0,0.0,0.0,0.0
rt @user penso sempre q as pessoas vão fazer por mim o mesmo q faria por elas mas acabo por me fuder sempre :),0.0,1.0,0.0,0.0,0.0,0.0
@user porra fudeu muito,0.0,1.0,0.0,0.0,0.0,0.0
nerdiei quase zerei ds3 no ng vtnc,0.0,1.0,0.0,0.0,0.0,0.0
"SOQUEI NO CU DELA ATÉ AS BOLAS! 
VAI PALMEIRAS! 😈⚽💚
VEM DE RT SE VC QUER SENTIR MINHAS BOLAS NO SEU CU!

✅@user
✅@user
✅@user
✅@user
✅@user
✅@user
✅@user
✅@user 
✅@user
✅@user https://t.co/rXox1gLApK",0.0,3.0,0.0,0.0,0.0,0.0
mano eu ia regaçar a cara desse fdp slc,0.0,1.0,1.0,0.0,0.0,0.0
amo minha amiga.,0.0,0.0,0.0,0.0,0.0,0.0
@user que susto filhos da puta  https://t.co/2wmc8crsu1,0.0,1.0,2.0,0.0,0.0,0.0
"odeio assistir coisa legendada e ninguém consegue entender ou respeitar isso. me deixa, porra. não quer ver cmg, não vê mas tb não me obriga a ver uma porra em inglês que eu odeio.",0.0,1.0,0.0,0.0,0.0,0.0
"é tudo ou não, caralho! https://t.co/ougo6jfnl8",0.0,1.0,0.0,0.0,0.0,0.0
"Meto a 3a vez e vai saindo leite, continuo atė gozar de novo, gerente puta!
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user https://t.co/DhY1cV4v19",0.0,3.0,1.0,0.0,1.0,0.0
tira essa porra de roboooooo @user,0.0,1.0,0.0,0.0,0.0,0.0
"@user @user @user e feia de doer a peste...
credo",0.0,0.0,2.0,0.0,0.0,0.0
rt @user @user idaí que ela tá com o top? idaí cara? oq vc tem haver com isso? ridículo msm é vc querer diminuir alguém,0.0,0.0,0.0,0.0,0.0,0.0
sonhei que roubavam a minha gata eu ficava desesperada correndo atrás da pessoa e metendo a porra em todo mundo que tentavam me impedir,0.0,1.0,0.0,0.0,0.0,0.0
"cada vez mais eu penso que não sou sulista pq toda vez que eu vejo no twitter alguém citando os sulistas é sempre alguém passando vergonha, sendo escroto, sendo sem noção e eu não sou assim k https://t.co/BAkbcmb1ST",0.0,1.0,1.0,0.0,0.0,0.0
@user @user pensa alguem bota o pinto ai que loco,0.0,1.0,0.0,0.0,0.0,0.0
parece um couve flor sla q roupa ridicula,0.0,0.0,1.0,0.0,0.0,0.0
tô passando mal,0.0,0.0,0.0,0.0,0.0,0.0
me amarro ver você dançando pqp🙈 — legal👍 https://t.co/fpqek3sdxa,0.0,1.0,0.0,0.0,0.0,0.0
"Another bitch properly folded.
***(Mais uma puta devidamente arregaçada.)***
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user https://t.co/gpsQY44Coa",0.0,3.0,1.0,0.0,1.0,0.0
"@user porra, que já cansam estes velhadas.",0.0,1.0,0.0,0.0,0.0,0.0
rt @user é cheguei a conclusão de que eu não sou dismórfica coisa nenhuma só gorda mesmo kk,0.0,0.0,0.0,0.0,0.0,0.0
"puta sentimento ruim do caralho, não sei o que fazer, to estagnado desde a ligação, meu querido diario; porra",0.0,1.0,0.0,0.0,0.0,0.0
"Minha conta do weverse foi denunciada, só pelo fato que eu escrevia algumas coisas em coreano 

PQP vão tomar no cu quem fez isso 

Eu tô muito triste

@user",0.0,1.0,1.0,0.0,0.0,0.0
"acho que branco escroto tem mais que tomar no cu msm, mas nunca vou vibrar com violência assim não.",0.0,2.0,1.0,1.0,0.0,0.0
"O YouTube hoje, JUSTO HOJE, resolveu me dar as notificações das partes dos episódios em que os beijos acontecem

Pqp nega, o auge da provocação https://t.co/sR1o0Vpps6",0.0,1.0,0.0,0.0,0.0,0.0
@user feia dms,0.0,0.0,2.0,0.0,0.0,0.0
eu tava pensando nela e ela me mandou msg kwhdidhekd to muito boiola https://t.co/lidh9tujuq,1.0,0.0,0.0,0.0,0.0,0.0
"rt @user já pode descer o pau em corintiano

ou ainda tá cedo?",0.0,1.0,0.0,0.0,0.0,0.0
@user to c problema no wpp caraio,0.0,1.0,0.0,0.0,0.0,0.0
as pessoas estão cada vez mais sem educação e sem o senso do ridículo mds,0.0,0.0,0.0,0.0,0.0,0.0
"pq as meninas dessa cidade param de falar com a amiga porque a amiga conversa com outra menina q ela n gosta??? qm n gosta da mina é vc e n sua amiga, acorda caraio",0.0,1.0,0.0,0.0,0.0,0.0
rt @user eu odeio pessoas chamando outras de feia que ódio nunguem escolhe a aparencia que tem inferno para com issoooooo odiooooo,0.0,0.0,0.0,0.0,0.0,0.0
"tem pessoas q eu conheço a pouco tempo e já considero mt, pessoas estas q tem uma energia e uma vibe boa p caralho ✨",0.0,1.0,0.0,0.0,0.0,0.0
a casa br puto,0.0,0.0,1.0,0.0,0.0,0.0
"@user aaaa miúda , anima te porra",0.0,1.0,0.0,0.0,0.0,0.0
rt @user eu odeio https://t.co/ybrqilxelx,0.0,0.0,0.0,0.0,0.0,0.0
"da vó ao filho, vagabundo n entende",0.0,0.0,1.0,0.0,0.0,0.0
"@user Estou Fabiano. INTEGRIDADE, CARATER, HONRA, ETICA e DIGNIDADE ou se tem ou nao se tem. Nada é capaz de mudar. E nosso Capitao Bolsonaro ficou em meio a corja LADRA por quase 30 anos em BSB... e nao se corrompeu. 😎🇧🇷🇧🇷🇧🇷🇧🇷🥰",0.0,0.0,2.0,0.0,0.0,0.0
rt @user só amor da minha vida https://t.co/o1revfolqw,0.0,0.0,0.0,0.0,0.0,0.0
"@user o louco tá preso babaca.
o brasil mudou. ptralhas já eram.

#patriaamadabrasil",0.0,0.0,3.0,0.0,0.0,0.0
"13:40 da tarde e viado fazendo piada com estupro
é inevitável largar a mão da comunidade lgbt",2.0,1.0,1.0,0.0,0.0,0.0
"como diria dom luciano
eu estou chegando com a minha santa cara de pau mexxxmoo 

nem um pouco atrasado haha
mas. eu vim",0.0,0.0,0.0,0.0,0.0,0.0
"rt @user @user olavo, comunista ?!

padreco, você é retardado ou imbecil ?",0.0,0.0,3.0,0.0,0.0,0.0
"carai torcia pra ter uns 3 likes que já tava bom,, estou emocionada",0.0,1.0,0.0,0.0,0.0,0.0
rt @user a @user tá fazendo um partidão tnc,0.0,1.0,0.0,0.0,0.0,0.0
to fudido,0.0,1.0,0.0,0.0,0.0,0.0
"rt @user gente, vocês me desculpem por ser sulista tá https://t.co/vw6qinofsf",0.0,0.0,0.0,0.0,0.0,0.0
rt @user pqp olha a língua eu to surtando purpili é real sim e nada mais importa se não for a minha opinião boa noite https://t.co…,0.0,1.0,0.0,0.0,0.0,0.0
